index,date,LOST_MESSAGE,BUS_OFF,CAN_STATE,1,2,3,4,5
0,1765223565761,0,0,2,0,0,0,0,0
1,1765223565914,0,0,2,0,0,0,0,0
2,1765223566210,0,0,2,0,0,0,0,0
3,1765223566661,0,0,2,0,0,0,0,0
4,1765223566978,0,0,2,0,0,0,0,0
5,1765223567112,0,0,2,0,0,0,0,0
6,1765223567393,0,0,2,0,0,0,0,0
7,1765223567826,0,0,2,0,0,0,0,0
8,1765223568110,0,0,2,0,0,0,0,0
9,1765223568527,0,0,2,0,0,0,0,0
10,1765223568827,0,0,2,0,0,0,0,0
11,1765223568927,0,0,2,0,0,0,0,0
12,1765223569228,0,0,2,0,0,0,0,0
13,1765223569610,0,0,2,0,0,0,0,0
14,1765223569926,0,0,2,0,0,0,0,0
15,1765223570312,0,0,2,0,0,0,0,0
16,1765223570610,0,0,2,0,0,0,0,0
17,1765223571042,0,0,2,0,0,0,0,0
18,1765223571310,0,0,2,0,0,0,0,0
19,1765223571745,0,0,2,0,0,0,0,0
20,1765223572026,0,0,2,0,0,0,0,0
21,1765223572128,0,0,2,0,0,0,0,0
22,1765223572444,0,0,2,0,0,0,0,0
23,1765223572843,0,0,2,0,0,0,0,0
24,1765223573160,0,0,2,0,0,0,0,0
25,1765223573576,0,0,2,0,0,0,0,0
26,1765223573862,0,0,2,0,0,0,0,0
27,1765223573977,0,0,2,0,0,0,0,0
28,1765223574278,0,0,2,0,0,0,0,0
29,1765223574561,0,0,2,0,0,0,0,0
30,1765223574645,0,0,2,0,0,0,0,0
31,1765223575010,0,0,2,0,0,0,0,0
32,1765223575393,0,0,2,0,0,0,0,0
33,1765223575710,0,0,2,0,0,0,0,0
34,1765223576126,0,0,2,0,0,0,0,0
35,1765223576412,0,0,2,0,0,0,0,0
36,1765223576493,0,0,2,0,0,0,0,0
37,1765223576827,0,0,2,0,0,0,0,0
38,1765223577228,0,0,2,0,0,0,0,0
39,1765223577561,0,0,2,0,0,0,0,0
40,1765223577945,0,0,2,0,0,0,0,0
41,1765223578260,0,0,2,0,0,0,0,0
42,1765223578393,0,0,2,0,0,0,0,0
43,1765223578642,0,0,2,0,0,0,0,0
44,1765223578961,0,0,2,0,0,0,0,0
45,1765223579042,0,0,2,0,0,0,0,0
46,1765223579360,0,0,2,0,0,0,0,0
47,1765223579627,0,0,2,0,0,0,0,0
48,1765223579760,0,0,2,0,0,0,0,0
49,1765223580092,0,0,2,0,0,0,0,0
50,1765223580478,0,0,2,0,0,0,0,0
51,1765223580811,0,0,2,0,0,0,0,0
52,1765223580927,0,0,2,0,0,0,0,0
53,1765223581210,0,0,2,0,0,0,0,0
54,1765223581660,0,0,2,0,0,0,0,0
55,1765223581928,0,0,2,0,0,0,0,0
56,1765223582343,0,0,2,0,0,0,0,0
57,1765223582643,0,0,2,0,0,0,0,0
58,1765223582760,0,0,2,0,0,0,0,0
59,1765223583029,0,0,2,0,0,0,0,0
60,1765223583377,0,0,2,0,0,0,0,0
61,1765223583477,0,0,2,0,0,0,0,0
62,1765223583776,0,0,2,0,0,0,0,0
63,1765223584193,0,0,2,0,0,0,0,0
64,1765223584461,0,0,2,0,0,0,0,0
65,1765223584926,0,0,2,0,0,0,0,0
66,1765223585209,0,0,2,0,0,0,0,0
67,1765223585311,0,0,2,0,0,0,0,0
68,1765223585592,0,0,2,0,0,0,0,0
69,1765223586026,0,0,2,0,0,0,0,0
70,1765223586294,0,0,2,0,0,0,0,0
71,1765223586760,0,0,2,0,0,0,0,0
72,1765223587043,0,0,2,0,0,0,0,0
73,1765223587160,0,0,2,0,0,0,0,0
74,1765223587477,0,0,2,0,0,0,0,0
75,1765223587745,0,0,2,0,0,0,0,0
76,1765223587877,0,0,2,0,0,0,0,0
77,1765223588194,0,0,2,0,0,0,0,0
78,1765223588611,0,0,2,0,0,0,0,0
79,1765223588892,0,0,2,0,0,0,0,0
80,1765223589294,0,0,2,0,0,0,0,0
81,1765223589578,0,0,2,0,0,0,0,0
82,1765223589710,0,0,2,0,0,0,0,0
83,1765223590025,0,0,2,0,0,0,0,0
84,1765223590444,0,0,2,0,0,0,0,0
85,1765223590744,0,0,2,0,0,0,0,0
86,1765223591144,0,0,2,0,0,0,0,0
87,1765223591477,0,0,2,0,0,0,0,0
88,1765223591560,0,0,2,0,0,0,0,0
89,1765223591877,0,0,2,0,0,0,0,0
90,1765223592144,0,0,2,0,0,0,0,0
91,1765223592261,0,0,2,0,0,0,0,0
92,1765223592577,0,0,2,0,0,0,0,0
93,1765223592977,0,0,2,0,0,0,0,0
94,1765223593327,0,0,2,0,0,0,0,0
95,1765223593463,0,0,2,0,0,0,0,0
96,1765223593727,0,0,2,0,0,0,0,0
97,1765223594044,0,0,2,0,0,0,0,0
98,1765223594177,0,0,2,0,0,0,0,0
99,1765223594461,0,0,2,0,0,0,0,0
100,1765223594927,0,0,2,0,0,0,0,0
101,1765223595228,0,0,2,0,0,0,0,0
102,1765223595344,0,0,2,0,0,0,0,0
103,1765223595644,0,0,2,0,0,0,0,0
104,1765223596093,0,0,2,0,0,0,0,0
