index,date,MODE_ID,ERROR_ID,AIR_P,AIR_N,1,2,3,4
0,1765218500694,1,0,1,1,0,0,0,0
1,1765218502459,1,0,1,1,0,0,0,0
2,1765218505743,1,0,1,1,0,0,0,0
3,1765218507260,1,0,1,1,0,0,0,0
4,1765218507409,1,0,1,1,0,0,0,0
5,1765218509044,1,0,1,1,0,0,0,0
6,1765218509194,1,0,1,1,0,0,0,0
7,1765218510743,1,0,1,1,0,0,0,0
8,1765218512477,1,0,1,1,0,0,0,0
9,1765218514027,1,0,1,1,0,0,0,0
10,1765218514260,1,0,1,1,0,0,0,0
11,1765218515860,1,0,1,1,0,0,0,0
12,1765218519310,1,0,1,1,0,0,0,0
13,1765218520993,1,0,1,1,0,0,0,0
14,1765218522943,1,14336,3217,0,0,0,0,0
15,1765218524593,1,0,1,1,0,0,0,0
16,1765218524743,1,0,1,1,0,0,0,0
17,1765218526327,1,0,1,1,0,0,0,0
18,1765218528176,1,0,1,1,0,0,0,0
19,1765218531627,1,0,1,1,0,0,0,0
20,1765218533260,1,0,1,1,0,0,0,0
21,1765218534961,1,0,1,1,0,0,0,0
22,1765218536744,1,0,1,1,0,0,0,0
23,1765218538460,1,0,1,1,0,0,0,0
24,1765218540078,1,0,1,1,0,0,0,0
25,1765218540244,1,0,0,0,0,0,0,0
26,1765218541794,1,0,0,0,0,0,0,0
27,1765218543593,1,0,0,0,0,0,0,0
28,1765218545343,1,0,0,0,0,0,0,0
29,1765218546928,1,0,0,0,0,0,0,0
30,1765218547061,1,0,0,0,0,0,0,0
31,1765218548628,1,0,0,0,0,0,0,0
32,1765218550411,1,0,0,0,0,0,0,0
33,1765218552194,1,0,0,0,0,0,0,0
34,1765218553761,1,0,0,0,0,0,0,0
35,1765218555609,1,0,0,0,0,0,0,0
36,1765218555759,1,0,0,0,0,0,0,0
37,1765218557561,1,0,0,0,0,0,0,0
38,1765218559226,1,0,0,0,0,0,0,0
39,1765218559394,1,0,0,0,0,0,0,0
40,1765218561027,1,0,0,0,0,0,0,0
41,1765218563244,1,0,0,0,0,0,0,0
42,1765218566678,1,0,0,0,0,0,0,0
43,1765218566844,1,0,0,0,0,0,0,0
44,1765218568375,1,0,0,0,0,0,0,0
45,1765218574760,1,0,0,0,0,0,0,0
46,1765218575976,1,0,0,0,0,0,0,0
47,1765218577160,1,0,0,0,0,0,0,0
48,1765218578176,1,0,0,1,0,0,0,0
49,1765218579942,1,0,0,1,0,0,0,0
50,1765218581593,1,0,1,1,0,0,0,0
51,1765218583194,1,0,1,1,0,0,0,0
52,1765218583343,1,0,1,1,0,0,0,0
53,1765218586661,1,0,1,1,0,0,0,0
54,1765218588221,1,0,1,1,0,0,0,0
55,1765218588393,1,0,1,1,0,0,0,0
56,1765218590028,1,0,1,1,0,0,0,0
57,1765218590159,1,0,1,1,0,0,0,0
58,1765218591775,1,0,1,1,0,0,0,0
59,1765218593561,1,0,1,1,0,0,0,0
60,1765218595428,1,0,1,1,0,0,0,0
61,1765218599044,1,0,1,1,0,0,0,0
62,1765218600777,1,0,1,1,0,0,0,0
63,1765218602394,1,0,1,1,0,0,0,0
64,1765218602543,1,0,1,1,0,0,0,0
65,1765218605811,1,0,1,1,0,0,0,0
66,1765218607377,1,0,1,1,0,0,0,0
67,1765218607561,1,0,1,1,0,0,0,0
68,1765218609110,1,0,1,1,0,0,0,0
69,1765218612394,1,0,1,1,0,0,0,0
70,1765218612544,1,0,1,1,0,0,0,0
71,1765218614195,1,0,1,1,0,0,0,0
72,1765218614344,1,0,1,1,0,0,0,0
73,1765218621160,1,0,0,0,0,0,0,0
74,1765218622678,1,0,0,1,0,0,0,0
75,1765218624444,1,0,0,1,0,0,0,0
76,1765218626144,1,0,1,1,0,0,0,0
77,1765218627827,1,0,1,1,0,0,0,0
78,1765218629561,1,0,1,1,0,0,0,0
79,1765218629761,1,0,1,1,0,0,0,0
80,1765218631392,1,0,1,1,0,0,0,0
81,1765218633238,1,0,1,1,0,0,0,0
82,1765218633377,1,0,1,1,0,0,0,0
83,1765218635009,1,0,1,1,0,0,0,0
84,1765218636842,1,0,1,1,0,0,0,0
85,1765218637045,1,0,1,1,0,0,0,0
86,1765218638627,1,0,1,1,0,0,0,0
87,1765218640460,1,0,1,1,0,0,0,0
88,1765218641926,1,0,1,1,0,0,0,0
89,1765218643693,1,0,1,1,0,0,0,0
90,1765218643842,1,0,1,1,0,0,0,0
91,1765218645393,1,0,1,1,0,0,0,0
92,1765218647160,1,0,1,1,0,0,0,0
93,1765218648860,1,0,1,1,0,0,0,0
94,1765218650443,1,0,1,1,0,0,0,0
95,1765218652193,1,0,1,1,0,0,0,0
96,1765218653726,1,0,1,1,0,0,0,0
97,1765218655477,1,0,1,1,0,0,0,0
98,1765218656993,1,2,0,0,0,0,0,0
99,1765218658692,1,2,0,0,0,0,0,0
100,1765218660191,1,2,0,0,0,0,0,0
101,1765218660325,1,2,0,0,0,0,0,0
102,1765218662125,1,2,0,0,0,0,0,0
103,1765218663675,1,2,0,0,0,0,0,0
104,1765218665443,1,2,0,0,0,0,0,0
105,1765218667008,1,2,0,0,0,0,0,0
106,1765218667192,1,2,0,0,0,0,0,0
107,1765218669008,1,-32766,-32768,-14328,0,0,0,0
108,1765218670608,1,2,0,0,0,0,0,0
109,1765218675841,1,2050,0,9712,0,0,0,0
110,1765218679108,1,2,0,0,0,0,0,0
111,1765218729442,1,-32768,2057,30585,0,0,0,0
112,1765218734358,1,2304,-21655,18424,0,0,0,0
113,1765218747925,1,27136,-32635,-24357,0,0,0,0
114,1765218749643,1,0,1,1,0,0,0,0
115,1765218751240,1,0,1,1,0,0,0,0
116,1765218751373,1,0,1,1,0,0,0,0
117,1765218752960,1,0,1,1,0,0,0,0
118,1765218754674,1,0,1,1,0,0,0,0
119,1765218756475,1,0,1,1,0,0,0,0
120,1765218761475,2185,8328,-31830,13,0,0,0,0
121,1765218763092,1,0,1,1,0,0,0,0
122,1765218799041,1,0,0,0,0,0,0,0
123,1765218800607,1,0,0,0,0,0,0,0
124,1765218802341,1,0,0,0,0,0,0,0
125,1765218804057,1,0,0,0,0,0,0,0
126,1765218805808,1,0,0,0,0,0,0,0
127,1765218807392,1,0,0,0,0,0,0,0
128,1765218807558,1,0,0,0,0,0,0,0
129,1765218809125,1,0,0,0,0,0,0,0
130,1765218810891,1,0,0,0,0,0,0,0
131,1765218812475,1,0,0,0,0,0,0,0
132,1765218812624,1,0,0,0,0,0,0,0
133,1765218814275,1,0,0,0,0,0,0,0
