index,date,LOST_MSG_R_MOTOR,BUS_OFF_R_MOTOR,CAN_STATE_R_MOTOR,1,2,3,4,5
575,1762970075787,0,0,2,0,0,0,0,0
576,1762970075954,0,0,2,0,0,0,0,0
577,1762970076219,0,0,2,0,0,0,0,0
578,1762970076319,0,0,2,0,0,0,0,0
579,1762970076435,0,0,2,0,0,0,0,0
580,1762970076535,0,0,2,0,0,0,0,0
581,1762970076669,0,0,2,0,0,0,0,0
582,1762970076768,0,0,2,0,0,0,0,0
583,1762970076986,0,0,2,0,0,0,0,0
584,1762970077101,0,0,2,0,0,0,0,0
585,1762970077251,0,0,2,0,0,0,0,0
586,1762970077318,0,0,2,0,0,0,0,0
587,1762970077434,0,0,2,0,0,0,0,0
588,1762970077651,0,0,2,0,0,0,0,0
589,1762970077767,0,0,2,0,0,0,0,0
590,1762970077968,0,0,2,0,0,0,0,0
591,1762970078084,0,0,2,0,0,0,0,0
592,1762970078200,0,0,2,0,0,0,0,0
593,1762970078301,0,0,2,0,0,0,0,0
594,1762970078418,0,0,2,0,0,0,0,0
595,1762970078516,0,0,2,0,0,0,0,0
596,1762970078750,0,0,2,0,0,0,0,0
597,1762970078933,0,0,2,0,0,0,0,0
598,1762970079069,0,0,2,0,0,0,0,0
599,1762970079216,0,0,2,0,0,0,0,0
600,1762970079317,0,0,2,3.25,0,0,0,0
601,1762970079400,0,0,2,0,0,0,0,0
602,1762970079516,0,0,2,0,0,0,0,0
603,1762970079634,0,0,2,0,0,0,0,0
604,1762970080016,0,0,2,0,0,0,0,0
605,1762970080066,0,0,2,1,0,0,0,0
606,1762970080165,0,0,2,0,0,0,0,0
607,1762970080283,0,0,2,0,0,0,0,0
608,1762970080399,0,0,2,0,0,0,0,0
609,1762970080566,0,0,2,0,0,0,0,0
610,1762970080616,0,0,2,0,0,0,0,0
611,1762970080732,0,0,2,0,0,0,0,0
612,1762970080881,0,0,2,0,0,0,0,0
613,1762970081066,0,0,2,0,0,0,0,0
614,1762970081265,0,0,2,0,0,0,0,0
615,1762970081382,0,0,2,0,0,0,0,0
616,1762970081614,0,0,2,0,0,0,0,0
617,1762970081898,0,0,2,0,0,0,0,0
618,1762970081997,0,0,2,0,0,0,0,0
619,1762970082031,0,0,2,0,0,0,0,0
620,1762970082147,0,0,2,808,0,0,0,0
621,1762970082264,0,0,2,0,0,0,0,0
622,1762970082381,0,0,2,0,0,0,0,0
623,1762970082497,0,0,2,0,0,0,0,0
624,1762970082597,0,0,2,0,0,0,0,0
625,1762970082697,0,0,2,0,0,0,0,0
626,1762970082980,0,0,2,0,0,0,0,0
627,1762970083029,0,0,2,0,0,0,0,0
628,1762970083146,0,0,2,0,0,0,0,0
629,1762970083246,0,0,2,0,0,0,0,0
630,1762970083364,0,0,2,0,0,0,0,0
631,1762970083462,0,0,2,402,0,0,0,0
632,1762970083895,0,0,2,3.32,0,0,0,0
633,1762970084129,0,0,2,0,0,0,0,0
634,1762970084363,0,0,2,0,0,0,0,0
635,1762970084446,0,0,2,0,0,0,0,0
636,1762970085328,0,0,2,0,0,0,0,0
637,1762970085912,0,0,2,65287,0,0,0,0
638,1762970086112,0,0,2,65296,0,0,0,0
639,1762970086211,0,0,2,0,0,0,0,0
640,1762970086644,0,0,2,0,0,0,0,0
641,1762970087108,0,0,2,0,0,0,0,0
642,1762970087327,0,0,2,65321,0,0,0,0
643,1762970087643,0,0,2,0,0,0,0,0
644,1762970089309,0,0,2,0,0,0,0,0
645,1762970089426,0,0,2,0,0,0,0,0
646,1762970089542,0,0,2,0,0,0,0,0
647,1762970089743,0,0,2,0,0,0,0,0
648,1762970089874,0,0,2,0,0,0,0,0
649,1762970089991,0,0,2,0,0,0,0,0
650,1762970090292,0,0,2,0,0,0,0,0
651,1762970090408,0,0,2,0,0,0,0,0
652,1762970090624,0,0,2,3.27,0,0,0,0
653,1762970090891,0,0,2,0,0,0,0,0
654,1762970090973,0,0,2,0,0,0,0,0
655,1762970091057,0,0,2,0,0,0,0,0
656,1762970091189,0,0,2,0,0,0,0,0
657,1762970091322,0,0,2,0,0,0,0,0
658,1762970091505,0,0,2,0,0,0,0,0
659,1762970091622,0,0,2,0,0,0,0,0
660,1762970091722,0,0,2,0,0,0,0,0
661,1762970091871,0,0,2,0,0,0,0,0
662,1762970091955,0,0,2,0,0,0,0,0
663,1762970092172,0,0,2,0,0,0,0,0
664,1762970092274,0,0,2,0,0,0,0,0
665,1762970092389,0,0,2,0,0,0,0,0
666,1762970092504,0,0,2,0,0,0,0,0
667,1762970092604,0,0,2,0,0,0,0,0
668,1762970092722,0,0,2,0,0,0,0,0
669,1762970092838,0,0,2,0,0,0,0,0
670,1762970093070,0,0,2,0,0,0,0,0
671,1762970093270,0,0,2,0,0,0,0,0
672,1762970093386,0,0,2,0,0,0,0,0
673,1762970093489,0,0,2,0,0,0,0,0
674,1762970093604,0,0,2,0,0,0,0,0
675,1762970093704,0,0,2,0,0,0,0,0
676,1762970093854,0,0,2,3.27,0,0,0,0
677,1762970093937,0,0,2,0,0,0,0,0
678,1762970094137,0,0,2,0,0,0,0,0
679,1762970094253,0,0,2,0,0,0,0,0
680,1762970094369,0,0,2,0,0,0,0,0
681,1762970094469,0,0,2,0,0,0,0,0
682,1762970094587,0,0,2,0,0,0,0,0
683,1762970094803,0,0,2,0,0,0,0,0
684,1762970094953,0,0,2,0,0,0,0,0
685,1762970095021,0,0,2,0,0,0,0,0
686,1762970095354,0,0,2,0,0,0,0,0
687,1762970095453,0,0,2,0,0,0,0,0
688,1762970095570,0,0,2,0,0,0,0,0
689,1762970095687,0,0,2,0,0,0,0,0
690,1762970095804,0,0,2,0,0,0,0,0
691,1762970095954,0,0,2,0,0,0,0,0
692,1762970096042,0,0,2,0,0,0,0,0
693,1762970096121,0,0,2,0,0,0,0,0
694,1762970096237,0,0,2,0,0,0,0,0
695,1762970096353,0,0,2,0,0,0,0,0
696,1762970096453,0,0,2,0,0,0,0,0
697,1762970096670,0,0,2,0,0,0,0,0
698,1762970096842,0,0,2,0,0,0,0,0
699,1762970096953,0,0,2,0,0,0,0,0
700,1762970097103,0,0,2,0,0,0,0,0
701,1762970097221,0,0,2,0,0,0,0,0
702,1762970097335,0,0,2,0,0,0,0,0
703,1762970097451,0,0,2,0,0,0,0,0
704,1762970097667,0,0,2,0,0,0,0,0
705,1762970097784,0,0,2,0,0,0,0,0
706,1762970097902,0,0,2,0,0,0,0,0
707,1762970098002,0,0,2,0,0,0,0,0
708,1762970098219,0,0,2,0,0,0,0,0
709,1762970098320,0,0,2,0,0,0,0,0
710,1762970098550,0,0,2,0,0,0,0,0
711,1762970098666,0,0,2,0,0,0,0,0
712,1762970098766,0,0,2,0,0,0,0,0
713,1762970098940,0,0,2,0,0,0,0,0
714,1762970099001,0,0,2,0,0,0,0,0
715,1762970099101,0,0,2,0,0,0,0,0
716,1762970099202,0,0,2,0,0,0,0,0
717,1762970099317,0,0,2,0,0,0,0,0
718,1762970099417,0,0,2,0,0,0,0,0
719,1762970099534,0,0,2,0,0,0,0,0
720,1762970099650,0,0,2,0,0,0,0,0
721,1762970099899,0,0,2,0,0,0,0,0
722,1762970100033,0,0,2,0,0,0,0,0
723,1762970100085,0,0,2,0,0,0,0,0
724,1762970100299,0,0,2,0,0,0,0,0
725,1762970100418,0,0,2,0,0,0,0,0
726,1762970100518,0,0,2,0,0,0,0,0
727,1762970100749,0,0,2,0,0,0,0,0
728,1762970100867,0,0,2,0,0,0,0,0
729,1762970100965,0,0,2,0,0,0,0,0
730,1762970101182,0,0,2,0,0,0,0,0
731,1762970101299,0,0,2,0,0,0,0,0
732,1762970101398,0,0,2,0,0,0,0,0
733,1762970101516,0,0,2,0,0,0,0,0
734,1762970101632,0,0,2,0,0,0,0,0
735,1762970101732,0,0,2,0,0,0,0,0
736,1762970101865,0,0,2,0,0,0,0,0
737,1762970102167,0,0,2,0,0,0,0,0
738,1762970102286,0,0,2,0,0,0,0,0
739,1762970102514,0,0,2,0,0,0,0,0
740,1762970102616,0,0,2,0,0,0,0,0
741,1762970102880,0,0,2,0,0,0,0,0
742,1762970103015,0,0,2,3.32,0,0,0,0
743,1762970103164,0,0,2,0,0,0,0,0
744,1762970103264,0,0,2,0,0,0,0,0
745,1762970103398,0,0,2,3.31,0,0,0,0
746,1762970103497,0,0,2,0,0,0,0,0
747,1762970103597,0,0,2,0,0,0,0,0
748,1762970103712,0,0,2,0,0,0,0,0
749,1762970103930,0,0,2,0,0,0,0,0
750,1762970104046,0,0,2,0,0,0,0,0
751,1762970104163,0,0,2,0,0,0,0,0
752,1762970104265,0,0,2,0,0,0,0,0
753,1762970104380,0,0,2,0,0,0,0,0
754,1762970104481,0,0,2,0,0,0,0,0
755,1762970104595,0,0,2,0,0,0,0,0
756,1762970104696,0,0,2,0,0,0,0,0
757,1762970104895,0,0,2,0,0,0,0,0
758,1762970105047,0,0,2,0,0,0,0,0
759,1762970105146,0,0,2,0,0,0,0,0
760,1762970105262,0,0,2,0,0,0,0,0
761,1762970105345,0,0,2,0,0,0,0,0
762,1762970105479,0,0,2,0,0,0,0,0
763,1762970105578,0,0,2,0,0,0,0,0
764,1762970105795,0,0,2,0,0,0,0,0
765,1762970105978,0,0,2,0,0,0,0,0
766,1762970106112,0,0,2,0,0,0,0,0
767,1762970106144,0,0,2,0,0,0,0,0
768,1762970106344,0,0,2,0,0,0,0,0
769,1762970106462,0,0,2,0,0,0,0,0
770,1762970106577,0,0,2,0,0,0,0,0
771,1762970106911,0,0,2,0,0,0,0,0
772,1762970107662,0,0,2,0,0,0,0,0
773,1762970107994,0,0,2,0,0,0,0,0
774,1762970108109,0,0,2,0,0,0,0,0
775,1762970108310,0,0,2,0,0,0,0,0
776,1762970109242,0,0,2,0,0,0,0,0
777,1762970109309,0,0,2,0,0,0,0,0
778,1762970110308,0,0,2,0,0,0,0,0
779,1762970110425,0,0,2,0,0,0,0,0
780,1762970110541,0,0,2,0,0,0,0,0
781,1762970110641,0,0,2,0,0,0,0,0
782,1762970110758,0,0,2,0,0,0,0,0
783,1762970110890,0,0,2,0,0,0,0,0
784,1762970110990,0,0,2,0,0,0,0,0
785,1762970111123,0,0,2,0,0,0,0,0
786,1762970111191,0,0,2,0,0,0,0,0
787,1762970111306,0,0,2,0,0,0,0,0
788,1762970111423,0,0,2,0,0,0,0,0
789,1762970111521,0,0,2,0,0,0,0,0
790,1762970111638,0,0,2,0,0,0,0,0
791,1762970111738,0,0,2,0,0,0,0,0
792,1762970111990,0,0,2,0,0,0,0,0
793,1762970112140,0,0,2,0,0,0,0,0
794,1762970112190,0,0,2,0,0,0,0,0
795,1762970112423,0,0,2,0,0,0,0,0
796,1762970112754,0,0,2,0,0,0,0,0
797,1762970112855,0,0,2,0,0,0,0,0
798,1762970113071,0,0,2,0,0,0,0,0
799,1762970113170,0,0,2,0,0,0,0,0
800,1762970113286,0,0,2,0,0,0,0,0
801,1762970113404,0,0,2,0,0,0,0,0
802,1762970113537,0,0,2,0,0,0,0,0
803,1762970113620,0,0,2,0,0,0,0,0
804,1762970113721,0,0,2,0,0,0,0,0
805,1762970113854,0,0,2,0,0,0,0,0
806,1762970113970,0,0,2,0,0,0,0,0
807,1762970114169,0,0,2,0,0,0,0,0
808,1762970114387,0,0,2,0,0,0,0,0
809,1762970114487,0,0,2,0,0,0,0,0
810,1762970114953,0,0,2,0,0,0,0,0
811,1762970115152,0,0,2,0,0,0,0,0
812,1762970115269,0,0,2,0,0,0,0,0
813,1762970115385,0,0,2,0,0,0,0,0
814,1762970115485,0,0,2,0,0,0,0,0
815,1762970115719,0,0,2,3.26,0,0,0,0
816,1762970115835,0,0,2,0,0,0,0,0
817,1762970116037,0,0,2,0,0,0,0,0
818,1762970116137,0,0,2,3.27,0,0,0,0
819,1762970116252,0,0,2,0,0,0,0,0
820,1762970116370,0,0,2,0,0,0,0,0
821,1762970116469,0,0,2,0,0,0,0,0
822,1762970116586,0,0,2,0,0,0,0,0
823,1762970116701,0,0,2,0,0,0,0,0
824,1762970116818,0,0,2,0,0,0,0,0
825,1762970116952,0,0,2,0,0,0,0,0
826,1762970117035,0,0,2,0,0,0,0,0
827,1762970117137,0,0,2,0,0,0,0,0
828,1762970117235,0,0,2,0,0,0,0,0
829,1762970117469,0,0,2,0,0,0,0,0
830,1762970117584,0,0,2,0,0,0,0,0
831,1762970117685,0,0,2,0,0,0,0,0
832,1762970117834,0,0,2,0,0,0,0,0
833,1762970117967,0,0,2,0,0,0,0,0
834,1762970118136,0,0,2,0,0,0,0,0
835,1762970118351,0,0,2,0,0,0,0,0
836,1762970118450,0,0,2,3.26,0,0,0,0
837,1762970118683,0,0,2,0,0,0,0,0
838,1762970118783,0,0,2,0,0,0,0,0
839,1762970118950,0,0,2,3.26,0,0,0,0
840,1762970119217,0,0,2,0,0,0,0,0
841,1762970119449,0,0,2,0,0,0,0,0
842,1762970119550,0,0,2,0,0,0,0,0
843,1762970119666,0,0,2,0,0,0,0,0
844,1762970119783,0,0,2,0,0,0,0,0
845,1762970119882,0,0,2,0,0,0,0,0
846,1762970119998,0,0,2,0,0,0,0,0
847,1762970120334,0,0,2,0,0,0,0,0
848,1762970120449,0,0,2,0,0,0,0,0
849,1762970120549,0,0,2,0,0,0,0,0
850,1762970120651,0,0,2,0,0,0,0,0
851,1762970120782,0,0,2,0,0,0,0,0
852,1762970120964,0,0,2,0,0,0,0,0
853,1762970121115,0,0,2,0,0,0,0,0
854,1762970121216,0,0,2,0,0,0,0,0
855,1762970121315,0,0,2,0,0,0,0,0
856,1762970121432,0,0,2,0,0,0,0,0
857,1762970121664,0,0,2,0,0,0,0,0
858,1762970121764,0,0,2,0,0,0,0,0
859,1762970121915,0,0,2,0,0,0,0,0
860,1762970122297,0,0,2,0,0,0,0,0
861,1762970122414,0,0,2,0,0,0,0,0
862,1762970122530,0,0,2,3.32,0,0,0,0
863,1762970122631,0,0,2,0,0,0,0,0
864,1762970122746,0,0,2,0,0,0,0,0
865,1762970122899,0,0,2,0,0,0,0,0
866,1762970122964,0,0,2,0,0,0,0,0
867,1762970123179,0,0,2,0,0,0,0,0
868,1762970123415,0,0,2,0,0,0,0,0
869,1762970123514,0,0,2,0,0,0,0,0
870,1762970123631,0,0,2,0,0,0,0,0
871,1762970123863,0,0,2,0,0,0,0,0
872,1762970123979,0,0,2,0,0,0,0,0
873,1762970124062,0,0,2,0,0,0,0,0
874,1762970124531,0,0,2,0,0,0,0,0
875,1762970124878,0,0,2,0,0,0,0,0
876,1762970124994,0,0,2,0,0,0,0,0
877,1762970125378,0,0,2,0,0,0,0,0
878,1762970125494,0,0,2,0,0,0,0,0
879,1762970125711,0,0,2,3.32,0,0,0,0
880,1762970125827,0,0,2,0,0,0,0,0
881,1762970125944,0,0,2,0,0,0,0,0
882,1762970126044,0,0,2,0,0,0,0,0
883,1762970126380,0,0,2,0,0,0,0,0
884,1762970126480,0,0,2,0,0,0,0,0
885,1762970126695,0,0,2,0,0,0,0,0
886,1762970126827,0,0,2,0,0,0,0,0
887,1762970126944,0,0,2,0,0,0,0,0
888,1762970127043,0,0,2,0,0,0,0,0
889,1762970127143,0,0,2,0,0,0,0,0
890,1762970127242,0,0,2,0,0,0,0,0
891,1762970127393,0,0,2,0,0,0,0,0
892,1762970127475,0,0,2,0,0,0,0,0
893,1762970127593,0,0,2,0,0,0,0,0
894,1762970127709,0,0,2,0,0,0,0,0
895,1762970127842,0,0,2,0,0,0,0,0
896,1762970127958,0,0,2,0,0,0,0,0
897,1762970128109,0,0,2,0,0,0,0,0
898,1762970128360,0,0,2,0,0,0,0,0
899,1762970128475,0,0,2,0,0,0,0,0
900,1762970128794,0,0,2,0,0,0,0,0
901,1762970128907,0,0,2,0,0,0,0,0
902,1762970129007,0,0,2,0,0,0,0,0
903,1762970129107,0,0,2,0,0,0,0,0
904,1762970129224,0,0,2,0,0,0,0,0
905,1762970129325,0,0,2,0,0,0,0,0
906,1762970129541,0,0,2,0,0,0,0,0
907,1762970129907,0,0,2,0,0,0,0,0
908,1762970130008,0,0,2,0,0,0,0,0
909,1762970130423,0,0,2,0,0,0,0,0
910,1762970131207,0,0,2,0,0,0,0,0
911,1762970131373,0,0,2,0,0,0,0,0
912,1762970131440,0,0,2,0,0,0,0,0
913,1762970131889,0,0,2,0,0,0,0,0
914,1762970131989,0,0,2,0,0,0,0,0
915,1762970132205,0,0,2,0,0,0,0,0
916,1762970132323,0,0,2,0,0,0,0,0
917,1762970132422,0,0,2,0,0,0,0,0
918,1762970132539,0,0,2,0,0,0,0,0
919,1762970132655,0,0,2,0,0,0,0,0
920,1762970132772,0,0,2,0,0,0,0,0
921,1762970132871,0,0,2,0,0,0,0,0
922,1762970133005,0,0,2,0,0,0,0,0
923,1762970133221,0,0,2,0,0,0,0,0
924,1762970133755,0,0,2,0,0,0,0,0
925,1762970133870,0,0,2,0,0,0,0,0
926,1762970134070,0,0,2,0,0,0,0,0
927,1762970134188,0,0,2,0,0,0,0,0
928,1762970134287,0,0,2,0,0,0,0,0
929,1762970134620,0,0,2,0,0,0,0,0
930,1762970134737,0,0,2,0,0,0,0,0
931,1762970134803,0,0,2,0,0,0,0,0
932,1762970134955,0,0,2,0,0,0,0,0
933,1762970135172,0,0,2,0,0,0,0,0
934,1762970135286,0,0,2,0,0,0,0,0
935,1762970135419,0,0,2,0,0,0,0,0
936,1762970135519,0,0,2,0,0,0,0,0
937,1762970135636,0,0,2,0,0,0,0,0
938,1762970135836,0,0,2,0,0,0,0,0
939,1762970135936,0,0,2,0,0,0,0,0
940,1762970136085,0,0,2,597,0,0,0,0
941,1762970136169,0,0,2,3.31,0,0,0,0
942,1762970136385,0,0,2,0,0,0,0,0
943,1762970136502,0,0,2,0,0,0,0,0
944,1762970136785,0,0,2,0,0,0,0,0
945,1762970136951,0,0,2,0,0,0,0,0
946,1762970137069,0,0,2,0,0,0,0,0
947,1762970137168,0,0,2,0,0,0,0,0
948,1762970137418,0,0,2,0,0,0,0,0
949,1762970137551,0,0,2,0,0,0,0,0
950,1762970137717,0,0,2,0,0,0,0,0
951,1762970138034,0,0,2,0,0,0,0,0
952,1762970138153,0,0,2,0,0,0,0,0
953,1762970138251,0,0,2,0,0,0,0,0
954,1762970138366,0,0,2,0,0,0,0,0
955,1762970138584,0,0,2,0,0,0,0,0
956,1762970138717,0,0,2,562,0,0,0,0
957,1762970138816,0,0,2,0,0,0,0,0
958,1762970139001,0,0,2,0,0,0,0,0
959,1762970139248,0,0,2,0,0,0,0,0
960,1762970139365,0,0,2,3.32,0,0,0,0
961,1762970139582,0,0,2,0,0,0,0,0
962,1762970139698,0,0,2,0,0,0,0,0
963,1762970139949,0,0,2,0,0,0,0,0
964,1762970140047,0,0,2,0,0,0,0,0
965,1762970140131,0,0,2,0,0,0,0,0
966,1762970140347,0,0,2,0,0,0,0,0
967,1762970140566,0,0,2,0,0,0,0,0
968,1762970140847,0,0,2,0,0,0,0,0
969,1762970140930,0,0,2,0,0,0,0,0
970,1762970141014,0,0,2,0,0,0,0,0
971,1762970141132,0,0,2,0,0,0,0,0
972,1762970141231,0,0,2,0,0,0,0,0
973,1762970141329,0,0,2,0,0,0,0,0
974,1762970141481,0,0,2,0,0,0,0,0
975,1762970141580,0,0,2,0,0,0,0,0
976,1762970141730,0,0,2,0,0,0,0,0
977,1762970141880,0,0,2,0,0,0,0,0
978,1762970142046,0,0,2,0,0,0,0,0
979,1762970142213,0,0,2,0,0,0,0,0
980,1762970142330,0,0,2,0,0,0,0,0
981,1762970142448,0,0,2,0,0,0,0,0
982,1762970142614,0,0,2,0,0,0,0,0
983,1762970142830,0,0,2,0,0,0,0,0
984,1762970142946,0,0,2,0,0,0,0,0
985,1762970143062,0,0,2,0,0,0,0,0
986,1762970143195,0,0,2,0,0,0,0,0
987,1762970143312,0,0,2,0,0,0,0,0
988,1762970143462,0,0,2,0,0,0,0,0
989,1762970143596,0,0,2,0,0,0,0,0
990,1762970143695,0,0,2,0,0,0,0,0
991,1762970143861,0,0,2,0,0,0,0,0
992,1762970143961,0,0,2,0,0,0,0,0
993,1762970144112,0,0,2,0,0,0,0,0
994,1762970144197,0,0,2,0,0,0,0,0
995,1762970144411,0,0,2,0,0,0,0,0
996,1762970144527,0,0,2,0,0,0,0,0
997,1762970144645,0,0,2,0,0,0,0,0
998,1762970144744,0,0,2,562,0,0,0,0
999,1762970147927,0,0,0,0,0,0,0,0
1000,1762970148010,0,0,0,0,0,0,0,0
1001,1762970148308,0,0,0,0,0,0,0,0
1002,1762970148442,0,0,0,0,0,0,0,0
1003,1762970148574,0,0,0,0,0,0,0,0
1004,1762970148641,0,0,0,0,0,0,0,0
1005,1762970148925,0,0,0,0,0,0,0,0
1006,1762970148992,0,0,0,0,0,0,0,0
1007,1762970149291,0,0,0,0,0,0,0,0
1008,1762970149407,0,0,0,0,0,0,0,0
1009,1762970149525,0,0,0,0,0,0,0,0
1010,1762970149626,0,0,0,0,0,0,0,0
1011,1762970149741,0,0,0,0,0,0,0,0
1012,1762970149874,0,0,0,0,0,0,0,0
1013,1762970150057,0,0,0,0,0,0,0,0
1014,1762970150242,0,0,0,0,0,0,0,0
1015,1762970150407,0,0,0,0,0,0,0,0
1016,1762970150524,0,0,0,0,0,0,0,0
1017,1762970150657,0,0,0,0,0,0,0,0
1018,1762970150889,0,0,0,0,0,0,0,0
1019,1762970151173,0,0,0,0,0,0,0,0
1020,1762970151274,0,0,0,0,0,0,0,0
1021,1762970151389,0,0,0,0,0,0,0,0
1022,1762970151506,0,0,0,0,0,0,0,0
1023,1762970151739,0,0,0,0,0,0,0,0
1024,1762970151972,0,0,0,3.32,0,0,0,0
1025,1762970152156,0,0,0,0,0,0,0,0
1026,1762970152255,0,0,0,0,0,0,0,0
1027,1762970152490,0,0,0,0,0,0,0,0
1028,1762970152592,0,0,0,0,0,0,0,0
1029,1762970152706,0,0,0,0,0,0,0,0
1030,1762970153055,0,0,0,0,0,0,0,0
1031,1762970153155,0,0,0,0,0,0,0,0
1032,1762970153256,0,0,0,0,0,0,0,0
1033,1762970153372,0,0,0,0,0,0,0,0
1034,1762970153805,0,0,0,0,0,0,0,0
1035,1762970153938,0,0,0,0,0,0,0,0
1036,1762970154255,0,0,0,0,0,0,0,0
1037,1762970154353,0,0,0,0,0,0,0,0
1038,1762970154602,0,0,0,0,0,0,0,0
1039,1762970154703,0,0,0,0,0,0,0,0
1040,1762970154936,0,0,0,0,0,0,0,0
1041,1762970155120,0,0,0,3.32,0,0,0,0
1042,1762970155236,0,0,0,0,0,0,0,0
1043,1762970155336,0,0,0,0,0,0,0,0
1044,1762970155455,0,0,0,0,0,0,0,0
1045,1762970155571,0,0,0,3.31,0,0,0,0
1046,1762970155786,0,0,0,0,0,0,0,0
1047,1762970156119,0,0,0,0,0,0,0,0
1048,1762970156434,0,0,0,0,0,0,0,0
1049,1762970156669,0,0,0,0,0,0,0,0
1050,1762970156784,0,0,0,0,0,0,0,0
1051,1762970156900,0,0,0,0,0,0,0,0
1052,1762970157001,0,0,0,0,0,0,0,0
1053,1762970157202,0,0,0,0,0,0,0,0
1054,1762970157317,0,0,0,0,0,0,0,0
1055,1762970157651,0,0,0,0,0,0,0,0
1056,1762970157751,0,0,0,0,0,0,0,0
1057,1762970157867,0,0,0,0,0,0,0,0
1058,1762970158183,0,0,0,0,0,0,0,0
1059,1762970158783,0,0,0,3.28,0,0,0,0
1060,1762970159017,0,0,0,0,0,0,0,0
1061,1762970159133,0,0,0,0,0,0,0,0
1062,1762970159300,0,0,0,0,0,0,0,0
1063,1762970159399,0,0,0,0,0,0,0,0
1064,1762970159518,0,0,0,0,0,0,0,0
1065,1762970159649,0,0,0,0,0,0,0,0
1066,1762970159749,0,0,0,0,0,0,0,0
1067,1762970159915,0,0,0,0,0,0,0,0
1068,1762970160115,0,0,0,0,0,0,0,0
1069,1762970160181,0,0,0,0,0,0,0,0
1070,1762970160298,0,0,0,0,0,0,0,0
1071,1762970160415,0,0,0,0,0,0,0,0
1072,1762970160515,0,0,0,0,0,0,0,0
1073,1762970160685,0,0,0,0,0,0,0,0
1074,1762970160784,0,0,0,0,0,0,0,0
1075,1762970160931,0,0,0,0,0,0,0,0
1076,1762970161183,0,0,0,0,0,0,0,0
1077,1762970161283,0,0,0,0,0,0,0,0
1078,1762970161400,0,0,0,0,0,0,0,0
1079,1762970161566,0,0,0,3.32,0,0,0,0
1080,1762970161615,0,0,0,0,0,0,0,0
1081,1762970161766,0,0,0,0,0,0,0,0
1082,1762970161916,0,0,0,0,0,0,0,0
1083,1762970162048,0,0,0,3.28,0,0,0,0
1084,1762970162117,0,0,0,0,0,0,0,0
1085,1762970162183,0,0,0,0,0,0,0,0
1086,1762970162282,0,0,0,0,0,0,0,0
1087,1762970162386,0,0,0,0,0,0,0,0
1088,1762970162615,0,0,0,0,0,0,0,0
1089,1762970162714,0,0,0,0,0,0,0,0
1090,1762970163031,0,0,0,0,0,0,0,0
1091,1762970163130,0,0,0,0,0,0,0,0
1092,1762970163163,0,0,0,0,0,0,0,0
1093,1762970163382,0,0,0,0,0,0,0,0
1094,1762970163530,0,0,0,0,0,0,0,0
1095,1762970163930,0,0,0,0,0,0,0,0
1096,1762970164046,0,0,0,0,0,0,0,0
1097,1762970164146,0,0,0,0,0,0,0,0
1098,1762970164263,0,0,0,3.26,0,0,0,0
1099,1762970164363,0,0,0,0,0,0,0,0
1100,1762970164513,0,0,0,0,0,0,0,0
1101,1762970164629,0,0,0,0,0,0,0,0
1102,1762970164728,0,0,0,3.32,0,0,0,0
1103,1762970164828,0,0,0,0,0,0,0,0
1104,1762970165146,0,0,0,3.28,0,0,0,0
1105,1762970165246,0,0,0,0,0,0,0,0
1106,1762970165361,0,0,0,0,0,0,0,0
1107,1762970165461,0,0,0,0,0,0,0,0
1108,1762970165577,0,0,0,0,0,0,0,0
1109,1762970165697,0,0,0,0,0,0,0,0
1110,1762970165796,0,0,0,0,0,0,0,0
1111,1762970166043,0,0,0,0,0,0,0,0
1112,1762970166227,0,0,0,0,0,0,0,0
1113,1762970166465,0,0,0,0,0,0,0,0
1114,1762970166610,0,0,0,0,0,0,0,0
1115,1762970166910,0,0,0,0,0,0,0,0
1116,1762970167010,0,0,0,0,0,0,0,0
1117,1762970167143,0,0,0,0,0,0,0,0
1118,1762970167228,0,0,0,0,0,0,0,0
1119,1762970167327,0,0,0,0,0,0,0,0
1120,1762970167478,0,0,0,0,0,0,0,0
1121,1762970167678,0,0,0,0,0,0,0,0
1122,1762970168227,0,0,0,0,0,0,0,0
1123,1762970168326,0,0,0,3.31,0,0,0,0
1124,1762970168660,0,0,0,0,0,0,0,0
1125,1762970168809,0,0,0,0,0,0,0,0
1126,1762970168994,0,0,0,0,0,0,0,0
1127,1762970169077,0,0,0,0,0,0,0,0
1128,1762970169160,0,0,0,0,0,0,0,0
1129,1762970169209,0,0,0,0,0,0,0,0
1130,1762970169325,0,0,0,0,0,0,0,0
1131,1762970169426,0,0,0,0,0,0,0,0
1132,1762970169576,0,0,0,0,0,0,0,0
1133,1762970169676,0,0,0,0,0,0,0,0
1134,1762970169794,0,0,0,0,0,0,0,0
1135,1762970169942,0,0,0,0,0,0,0,0
1136,1762970170193,0,0,0,0,0,0,0,0
1137,1762970170310,0,0,0,0,0,0,0,0
1138,1762970170425,0,0,0,0,0,0,0,0
1139,1762970170558,0,0,0,0,0,0,0,0
1140,1762970170742,0,0,0,0,0,0,0,0
1141,1762970170857,0,0,0,0,0,0,0,0
1142,1762970171090,0,0,0,3.32,0,0,0,0
1143,1762970171292,0,0,0,0,0,0,0,0
1144,1762970171623,0,0,0,0,0,0,0,0
1145,1762970171743,0,0,0,0,0,0,0,0
1146,1762970171992,0,0,0,0,0,0,0,0
